"Id","Date","Survey_Start","Survey_End","Surveyed_Persons","Parliament_ID","Institute_ID","Tasker_ID","Method_ID","NoParties"
1571,2020-03-03,2020-02-28,2020-03-02,"2061","0","5","4","3",7
1570,2020-03-01,2020-02-20,2020-02-27,"1509","0","3","3","1",7
1569,2020-02-29,2020-02-24,2020-02-28,"2505","0","2","63","1",7
1568,2020-02-27,2020-02-20,2020-02-27,"12234","0","16","14","3",7
1566,2020-02-26,2020-02-20,2020-02-25,"1001","4","2","27","1",8
1565,2020-02-25,2020-02-17,2020-02-24,"1006","2","4","12","1",9
1564,2020-02-25,2020-02-21,2020-02-24,"2033","0","5","4","3",7
1563,2020-02-22,2020-02-13,2020-02-19,"1417","0","3","3","1",7
1562,2020-02-22,2020-02-17,2020-02-21,"2504","0","2","63","1",7
1561,2020-02-20,2020-02-19,2020-02-20,"1184","6","6","5","1",7
1560,2020-02-20,2020-02-02,2020-02-14,"1004","6","18","31","1",7
1559,2020-02-19,2020-02-05,2020-02-19,"3468","6","16","14","3",7
1558,2020-02-19,2020-02-01,2020-02-12,"1262","0","9","6","2",7
1557,2020-02-19,2020-02-12,2020-02-17,"1006","6","5","4","4",7
1556,2020-02-18,2020-02-14,2020-02-17,"2065","0","5","4","3",7
1567,2020-02-18,2020-02-11,2020-02-18,"12157","0","16","14","3",7
1555,2020-02-17,2020-02-07,2020-02-13,"1000","7","1","35","1",7
1554,2020-02-15,2020-02-06,2020-02-12,"1886","0","3","3","1",7
1553,2020-02-15,2020-02-10,2020-02-14,"2502","0","2","63","1",7
1552,2020-02-14,2020-02-10,2020-02-13,"1044","16","5","80","4",7
1551,2020-02-14,2020-02-11,2020-02-13,"1128","6","6","5","1",7
1550,2020-02-13,2020-02-11,2020-02-13,"1007","0","1","11","1",7
1549,2020-02-13,2020-02-10,2020-02-12,"1003","6","1","11","1",7
1548,2020-02-11,2020-01-29,2020-02-06,"1011","3","2","15","1",7
1547,2020-02-11,2020-02-07,2020-02-10,"2086","0","5","4","3",7
1545,2020-02-10,2020-02-07,2020-02-10,"1007","16","1","30","1",7
1544,2020-02-10,2020-01-24,2020-01-29,"675","6","7","41","3",7
1546,2020-02-09,2020-01-30,2020-02-05,"1889","0","3","3","1",7
1543,2020-02-08,2020-02-03,2020-02-07,"2503","0","2","63","1",7
1542,2020-02-07,2020-02-06,2020-02-06,"1003","16","2","63","1",7
1541,2020-02-07,2020-02-04,2020-02-06,"1067","0","6","5","1",7
1540,2020-02-06,2020-02-05,2020-02-06,"1006","16","5","80","4",7
1539,2020-02-06,2020-02-03,2020-02-05,"1503","0","1","10","1",7
1538,2020-02-06,2020-01-30,2020-02-04,"1000","6","1","39","1",7
1537,2020-02-03,2020-01-31,2020-02-03,"2059","0","5","4","3",7
1536,2020-02-01,2020-01-23,2020-01-29,"1442","0","3","3","1",7
1535,2020-02-01,2020-01-27,2020-01-31,"2504","0","2","63","1",7
1534,2020-01-29,2020-01-09,2020-01-22,"1273","0","9","6","2",7
1533,2020-01-28,2020-01-21,2020-01-25,"1000","16","1","30","1",7
1532,2020-01-28,2020-01-13,2020-01-20,"1000","15","5","4","4",8
1531,2020-01-27,2020-01-24,2020-01-27,"2081","0","5","4","3",7
1530,2020-01-25,2020-01-16,2020-01-22,"2100","0","3","3","1",7
1529,2020-01-25,2020-01-20,2020-01-24,"2504","0","2","63","1",7
1528,2020-01-23,2020-01-21,2020-01-22,"1043","0","1","1","1",7
1527,2020-01-23,2020-01-16,2020-01-21,"1002","6","1","39","1",7
1526,2020-01-21,2019-12-23,2020-01-20,"2015","6","16","14","3",7
1525,2020-01-21,2020-01-17,2020-01-20,"2122","0","5","4","3",7
1524,2020-01-18,2020-01-09,2020-01-15,"2009","0","3","3","1",7
1523,2020-01-18,2020-01-13,2020-01-17,"2504","0","2","63","1",7
1522,2020-01-16,2020-01-02,2020-01-10,"1002","8","2","38","1",7
1521,2020-01-16,2020-01-13,2020-01-15,"1282","0","6","5","1",7
1520,2020-01-15,2020-01-08,2020-01-13,"1004","2","1","34","1",8
1519,2020-01-14,2020-01-10,2020-01-13,"2040","0","5","4","3",7
1518,2020-01-11,2019-12-19,2020-01-08,"1829","0","3","3","1",7
1517,2020-01-11,2020-01-06,2020-01-10,"2503","0","2","63","1",7
1516,2020-01-09,2020-01-07,2020-01-08,"1506","0","1","10","1",7
1515,2020-01-09,2020-01-02,2020-01-07,"1000","6","1","39","1",7
1514,2020-01-09,2019-12-27,2019-12-31,"678","6","7","41","3",7
1513,2020-01-06,2020-01-03,2020-01-06,"2048","0","5","4","3",7
1512,2020-01-06,2019-12-18,2020-01-02,"1009","6","2","82","1",7
1511,2020-01-03,2019-12-27,2020-01-02,"1004","2","4","12","1",9
1510,2020-01-03,2019-12-27,2020-01-02,"1005","0","4","7","1",7
1509,2020-01-02,2019-12-10,2019-12-18,"1006","3","5","4","3",7
1508,2019-12-26,2019-12-12,2019-12-19,"1005","3","2","15","1",7
1507,2019-12-24,2019-12-04,2019-12-16,"2000","7","5","4","4",8
1506,2019-12-24,2019-12-20,2019-12-23,"2034","0","5","4","3",7
1505,2019-12-21,2019-12-12,2019-12-18,"1899","0","3","3","1",7
1504,2019-12-21,2019-12-16,2019-12-20,"2501","0","2","63","1",7
1503,2019-12-20,2019-11-22,2019-12-20,"2041","6","16","14","3",7
1502,2019-12-19,2019-12-01,2019-12-11,"1270","0","9","6","2",7
1501,2019-12-18,2019-12-13,2019-12-17,"1586","0","13","47","3",7
1500,2019-12-17,2019-12-11,2019-12-16,"1004","6","1","39","1",7
1499,2019-12-16,2019-12-13,2019-12-16,"2020","0","5","4","3",7
1498,2019-12-14,2019-12-05,2019-12-11,"1978","0","3","3","1",7
1497,2019-12-14,2019-12-09,2019-12-13,"2502","0","2","63","1",7
1496,2019-12-13,2019-12-10,2019-12-12,"1366","0","6","5","1",7
1495,2019-12-12,2019-12-10,2019-12-11,"1038","0","1","1","1",7
1494,2019-12-12,2019-12-05,2019-12-10,"1002","11","1","46","1",7
1493,2019-12-10,2019-11-19,2019-12-02,"1000","12","5","4","1",7
1492,2019-12-09,2019-12-06,2019-12-09,"2052","0","5","4","3",7
1491,2019-12-07,2019-11-27,2019-12-04,"1876","0","3","3","1",7
1490,2019-12-07,2019-12-02,2019-12-06,"2502","0","2","63","1",7
1489,2019-12-05,2019-12-02,2019-12-04,"1507","0","1","10","1",7
1488,2019-12-03,2019-11-21,2019-11-28,"1006","3","2","15","1",7
1487,2019-12-03,2019-11-27,2019-12-02,"1004","0","4","7","1",7
1486,2019-12-02,2019-11-29,2019-12-02,"2060","0","5","4","3",7
1485,2019-11-30,2019-11-20,2019-11-27,"1910","0","3","3","1",7
1484,2019-11-30,2019-11-25,2019-11-29,"2500","0","2","63","1",7
1483,2019-11-29,2019-11-26,2019-11-28,"1340","0","6","5","1",7
1482,2019-11-27,2019-11-22,2019-11-26,"1648","0","13","47","3",7
1481,2019-11-26,2019-11-22,2019-11-25,"2069","0","5","4","3",7
1480,2019-11-23,2019-11-13,2019-11-20,"1905","0","3","3","1",7
1479,2019-11-23,2019-11-18,2019-11-22,"2501","0","2","63","1",7
1478,2019-11-20,2019-11-11,2019-11-16,"1000","3","1","16","1",7
1477,2019-11-19,2019-11-02,2019-11-13,"1298","0","9","6","2",7
1476,2019-11-19,2019-11-11,2019-11-16,"1000","4","1","45","1",8
1475,2019-11-18,2019-11-15,2019-11-18,"4115","0","5","4","3",7
1474,2019-11-18,2019-11-05,2019-11-10,"652","6","7","41","3",7
1473,2019-11-16,2019-11-07,2019-11-13,"1525","0","3","3","1",7
1472,2019-11-16,2019-11-11,2019-11-15,"2501","0","2","63","1",7
1471,2019-11-14,2019-11-12,2019-11-13,"1046","0","1","1","1",7
1470,2019-11-14,2019-11-07,2019-11-14,"10198","0","16","14","3",7
1469,2019-11-12,2019-10-23,2019-11-04,"1020","6","5","4","4",7
1468,2019-11-12,2019-11-08,2019-11-11,"2096","0","5","4","3",7
1467,2019-11-09,2019-10-30,2019-11-06,"1431","0","3","3","1",7
1466,2019-11-09,2019-11-04,2019-11-08,"2501","0","2","63","1",7
1465,2019-11-08,2019-11-05,2019-11-07,"1264","0","6","5","1",7
1464,2019-11-07,2019-11-04,2019-11-06,"1507","0","1","10","1",7
1463,2019-11-06,2019-10-31,2019-11-05,"1583","0","13","47","3",7
1462,2019-11-06,2019-10-22,2019-10-31,"1008","3","2","15","1",7
1461,2019-11-04,2019-11-01,2019-11-04,"2047","0","5","4","3",7
1460,2019-11-03,2019-10-24,2019-10-29,"1001","10","1","28","1",7
1459,2019-11-02,2019-10-24,2019-10-30,"1920","0","3","3","1",7
1458,2019-11-02,2019-10-14,2019-10-21,"1003","10","15","89","1",7
1457,2019-11-02,2019-10-28,2019-11-01,"2502","0","2","63","1",7
1456,2019-10-30,2019-10-23,2019-10-28,"1036","1","5","4","3",7
1455,2019-10-29,2019-10-25,2019-10-28,"2042","0","5","4","3",7
1454,2019-10-26,2019-10-17,2019-10-23,"1441","0","3","3","1",7
1453,2019-10-26,2019-10-21,2019-10-25,"2501","0","2","63","1",7
1452,2019-10-24,2019-10-23,2019-10-24,"1177","16","6","5","1",7
1451,2019-10-24,2019-10-14,2019-10-21,"1010","16","5","80","4",7
1450,2019-10-23,2019-09-25,2019-10-23,"3029","16","16","14","3",7
1449,2019-10-22,2019-10-18,2019-10-21,"2041","0","5","4","3",7
1448,2019-10-19,2019-10-10,2019-10-16,"1444","0","3","3","1",7
1447,2019-10-19,2019-10-14,2019-10-18,"2501","0","2","63","1",7
1445,2019-10-18,2019-10-15,2019-10-17,"1226","0","6","5","1",7
1444,2019-10-17,2019-10-14,2019-10-16,"1062","0","1","1","1",7
1443,2019-10-17,2019-10-14,2019-10-16,"1011","16","1","11","1",7
1442,2019-10-17,2019-10-14,2019-10-16,"1004","16","6","5","1",7
1446,2019-10-16,2019-09-27,2019-10-10,"1238","0","9","6","2",7
1441,2019-10-15,2019-10-11,2019-10-14,"2052","0","5","4","3",7
1440,2019-10-12,2019-10-02,2019-10-09,"1916","0","3","3","1",7
1438,2019-10-12,2019-10-07,2019-10-11,"2500","0","2","63","1",7
1437,2019-10-10,2019-10-07,2019-10-09,"1504","0","1","10","1",7
1436,2019-10-08,2019-10-01,2019-10-07,"1002","0","4","7","1",7
1435,2019-10-08,2019-10-01,2019-10-07,"1005","2","4","12","1",8
1434,2019-10-08,2019-10-04,2019-10-07,"2059","0","5","4","3",7
1433,2019-10-05,2019-09-26,2019-10-01,"1449","0","3","3","1",7
1432,2019-10-05,2019-09-30,2019-10-04,"2505","0","2","63","1",7
1430,2019-10-03,2019-09-27,2019-10-01,"1573","0","13","47","3",7
1431,2019-10-02,2019-09-17,2019-09-26,"1002","3","2","15","1",7
1439,2019-10-01,2019-09-23,2019-09-30,"10118","0","16","14","3",7
1429,2019-09-30,2019-09-27,2019-09-30,"2058","0","5","4","3",7
1427,2019-09-28,2019-09-19,2019-09-25,"1719","0","3","3","1",7
1426,2019-09-28,2019-09-23,2019-09-27,"2505","0","2","63","1",7
1425,2019-09-27,2019-09-24,2019-09-26,"1325","0","6","5","1",7
1424,2019-09-27,2019-09-18,2019-09-23,"1002","8","2","88","1",7
1420,2019-09-26,2019-09-16,2019-09-23,"1010","16","5","80","4",7
1428,2019-09-26,2019-09-02,2019-09-26,"3035","16","16","14","3",7
1423,2019-09-25,2019-09-16,2019-09-23,"1034","2","5","4","4",8
1419,2019-09-23,2019-09-20,2019-09-23,"2052","0","5","4","3",7
1418,2019-09-21,2019-09-12,2019-09-18,"1639","0","3","3","1",7
1417,2019-09-21,2019-09-16,2019-09-20,"2500","0","2","63","1",7
1416,2019-09-19,2019-09-17,2019-09-18,"1067","0","1","1","1",7
1415,2019-09-19,2019-09-16,2019-09-17,"1004","1","1","25","1",7
1421,2019-09-18,2019-09-09,2019-09-16,"1012","11","5","4","4",8
1422,2019-09-18,2019-09-10,2019-09-16,"1018","3","5","4","3",7
1414,2019-09-17,2019-09-01,2019-09-12,"1255","0","9","6","2",7
1413,2019-09-17,2019-09-06,2019-09-11,"618","6","7","87","3",7
1412,2019-09-16,2019-09-13,2019-09-16,"2053","0","5","4","3",7
1411,2019-09-16,2019-09-10,2019-09-14,"1001","16","1","30","1",7
1410,2019-09-14,2019-09-05,2019-09-11,"2835","0","3","3","1",7
1409,2019-09-14,2019-09-09,2019-09-13,"2503","0","2","63","1",7
1408,2019-09-13,2019-09-06,2019-09-12,"1005","0","4","7","1",7
1406,2019-09-12,2019-09-05,2019-09-09,"1001","11","1","46","1",7
1407,2019-09-11,2019-09-06,2019-09-10,"1632","0","13","47","3",7
1405,2019-09-10,2019-09-06,2019-09-09,"2033","0","5","4","3",7
1404,2019-09-07,2019-08-29,2019-09-04,"1884","0","3","3","1",7
1403,2019-09-07,2019-09-02,2019-09-06,"2503","0","2","63","1",7
1402,2019-09-05,2019-09-03,2019-09-04,"1514","0","1","10","1",7
1401,2019-09-05,2019-09-02,2019-09-04,"1270","0","6","5","1",7
1400,2019-09-02,2019-08-30,2019-09-02,"2017","0","5","4","3",7
1399,2019-08-31,2019-08-20,2019-08-29,"1003","3","2","15","1",7
1398,2019-08-31,2019-08-22,2019-08-28,"1434","0","3","3","1",7
1397,2019-08-31,2019-08-26,2019-08-30,"2501","0","2","63","1",7
1396,2019-08-29,2019-08-26,2019-08-29,"1657","13","6","5","1",7
1395,2019-08-29,2019-08-26,2019-08-29,"1653","4","6","5","1",8
1394,2019-08-28,2019-08-04,2019-08-28,"5015","13","16","14","3",7
1393,2019-08-28,2019-07-31,2019-08-28,"2460","4","16","86","3",7
1392,2019-08-27,2019-08-19,2019-08-26,"1019","4","5","4","4",8
1391,2019-08-27,2019-08-19,2019-08-26,"1018","13","5","4","4",8
1390,2019-08-26,2019-08-23,2019-08-26,"2058","0","5","4","3",7
1389,2019-08-24,2019-08-15,2019-08-21,"1555","0","3","3","1",7
1388,2019-08-24,2019-08-19,2019-08-23,"2504","0","2","63","1",7
1387,2019-08-23,2019-08-19,2019-08-22,"1068","13","6","5","1",8
1386,2019-08-23,2019-08-19,2019-08-22,"1112","4","6","5","1",8
1385,2019-08-22,2019-08-20,2019-08-21,"1063","0","1","1","1",7
1384,2019-08-22,2019-08-19,2019-08-21,"1002","4","1","11","1",8
1383,2019-08-22,2019-08-19,2019-08-21,"1002","13","1","11","1",8
1382,2019-08-22,2019-08-12,2019-08-19,"1009","16","5","80","4",8
1381,2019-08-21,2019-08-02,2019-08-15,"1262","0","9","6","2",7
1380,2019-08-20,2019-07-23,2019-08-20,"5016","13","16","14","3",7
1379,2019-08-20,2019-08-08,2019-08-15,"700","13","20","54","1",8
1378,2019-08-20,2019-08-16,2019-08-19,"2056","0","5","4","3",7
1377,2019-08-17,2019-08-08,2019-08-14,"1897","0","3","3","1",7
1376,2019-08-17,2019-08-01,2019-08-16,"1505","10","2","63","1",7
1375,2019-08-17,2019-08-12,2019-08-16,"2501","0","2","63","1",7
1374,2019-08-14,2019-07-16,2019-08-13,"2966","4","16","86","3",7
1373,2019-08-12,2019-08-09,2019-08-11,"2060","0","5","4","3",7
1372,2019-08-10,2019-08-01,2019-08-07,"2388","0","3","3","1",7
1371,2019-08-10,2019-08-05,2019-08-09,"2503","0","2","63","1",7
1370,2019-08-09,2019-07-25,2019-08-05,"1009","4","2","27","1",8
1369,2019-08-09,2019-08-06,2019-08-08,"1307","0","6","5","1",7
1368,2019-08-06,2019-07-22,2019-07-31,"1011","13","5","4","4",7
1367,2019-08-05,2019-08-02,2019-08-05,"2049","0","5","4","3",7
1366,2019-08-03,2019-07-25,2019-07-31,"1419","0","3","3","1",7
1365,2019-08-03,2019-07-29,2019-08-02,"2501","0","2","63","1",7
1364,2019-08-01,2019-07-29,2019-07-31,"1503","0","1","10","1",7
1363,2019-07-31,2019-07-26,2019-07-29,"1594","0","13","47","3",7
1362,2019-07-30,2019-07-24,2019-07-29,"1001","16","1","30","1",7
1361,2019-07-30,2019-07-26,2019-07-29,"2036","0","5","4","3",7
1360,2019-07-29,2019-07-17,2019-07-25,"1001","3","2","15","1",7
1359,2019-07-27,2019-07-18,2019-07-24,"1520","0","3","3","1",7
1358,2019-07-27,2019-07-22,2019-07-26,"2502","0","2","63","1",7
1357,2019-07-26,2019-07-22,2019-07-24,"1046","0","1","1","1",7
1356,2019-07-25,2019-06-27,2019-07-25,"5019","13","16","14","3",7
1355,2019-07-24,2019-07-01,2019-07-11,"1228","0","9","6","2",7
1354,2019-07-23,2019-07-17,2019-07-22,"1002","0","4","7","1",7
1353,2019-07-23,2019-07-17,2019-07-22,"1003","2","4","12","1",8
1352,2019-07-22,2019-07-19,2019-07-22,"2081","0","5","4","3",7
1351,2019-07-20,2019-07-11,2019-07-17,"1908","0","3","3","1",7
1350,2019-07-20,2019-07-15,2019-07-19,"2500","0","2","63","1",7
1349,2019-07-19,2019-07-16,2019-07-18,"1290","0","6","5","1",7
1348,2019-07-17,2019-06-18,2019-07-16,"2962","4","16","86","3",7
1347,2019-07-15,2019-07-12,2019-07-15,"2043","0","5","4","3",7
1346,2019-07-13,2019-07-04,2019-07-10,"2377","0","3","3","1",7
1345,2019-07-13,2019-07-08,2019-07-12,"2500","0","2","63","1",7
1344,2019-07-11,2019-07-04,2019-07-11,"10025","0","16","14","3",7
1343,2019-07-09,2019-07-05,2019-07-08,"2069","0","5","4","3",7
1342,2019-07-06,2019-06-27,2019-07-03,"2389","0","3","3","1",7
1341,2019-07-06,2019-07-01,2019-07-05,"2501","0","2","63","1",7
1340,2019-07-04,2019-07-01,2019-07-03,"1506","0","1","10","1",7
1339,2019-07-03,2019-06-28,2019-07-02,"1644","0","13","47","3",7
1338,2019-07-02,2019-06-24,2019-07-01,"1001","4","5","4","4",8
1337,2019-07-02,2019-06-24,2019-06-29,"1000","13","1","30","1",8
1336,2019-07-01,2019-06-28,2019-07-01,"2053","0","5","4","3",7
1335,2019-07-01,2019-06-17,2019-06-27,"1004","3","2","15","1",7
1334,2019-06-29,2019-06-21,2019-06-26,"1906","0","3","3","1",7
1333,2019-06-29,2019-06-24,2019-06-28,"2501","0","2","63","1",7
1331,2019-06-27,2019-06-24,2019-06-26,"1051","0","1","1","1",7
1330,2019-06-27,2019-06-18,2019-06-24,"1005","16","5","80","4",7
1332,2019-06-25,2019-06-18,2019-06-24,"1004","0","4","7","1",7
1329,2019-06-25,2019-06-18,2019-06-24,"1005","2","4","12","1",8
1328,2019-06-25,2019-06-21,2019-06-24,"2078","0","5","4","3",7
1327,2019-06-24,2019-06-01,2019-06-12,"1273","0","9","6","2",7
1326,2019-06-22,2019-06-13,2019-06-18,"1910","0","3","3","1",7
1325,2019-06-22,2019-06-17,2019-06-21,"2500","0","2","63","1",7
1324,2019-06-21,2019-06-17,2019-06-19,"1291","0","6","5","1",7
1322,2019-06-18,2019-06-14,2019-06-17,"2060","0","5","4","3",7
1321,2019-06-15,2019-06-06,2019-06-12,"2377","0","3","3","1",7
1320,2019-06-15,2019-06-11,2019-06-14,"2001","0","2","63","1",7
1319,2019-06-15,2019-05-29,2019-06-04,"704","13","20","54","1",8
1318,2019-06-13,2019-05-15,2019-06-12,"2981","16","16","14","3",7
1317,2019-06-13,2019-05-15,2019-06-12,"3007","4","16","14","3",7
1316,2019-06-13,2019-05-15,2019-06-12,"5001","13","16","14","3",7
1315,2019-06-13,2019-06-04,2019-06-11,"1057","13","5","4","4",8
1314,2019-06-11,2019-06-07,2019-06-10,"2074","0","5","4","3",7
1313,2019-06-11,2019-06-03,2019-06-06,"1000","4","1","70","1",8
1323,2019-06-11,2019-06-04,2019-06-11,"10008","0","16","14","3",7
1312,2019-06-08,2019-05-29,2019-06-05,"1903","0","3","3","1",7
1311,2019-06-08,2019-06-03,2019-06-07,"2501","0","2","63","1",7
1310,2019-06-06,2019-06-03,2019-06-05,"1500","0","1","10","1",7
1309,2019-06-06,2019-06-03,2019-06-05,"1297","0","6","5","1",7
1308,2019-06-03,2019-06-03,2019-06-03,"1000","0","5","4","3",7
1307,2019-06-03,2019-05-20,2019-05-27,"1006","3","2","15","1",7
1306,2019-06-01,2019-05-23,2019-05-28,"1413","0","3","3","1",7
1305,2019-06-01,2019-05-27,2019-05-31,"2001","0","2","63","1",7
1304,2019-05-30,2019-05-13,2019-05-28,"2011","4","5","4","4",8
1303,2019-05-30,2019-05-21,2019-05-24,"1029","16","5","80","0",7
1302,2019-05-28,2019-05-06,2019-05-16,"1002","6","21","85","3",7
1301,2019-05-27,2019-05-24,2019-05-27,"2039","0","5","4","3",7
1300,2019-05-27,2019-05-20,2019-05-24,"2500","0","2","63","1",7
1299,2019-05-25,2019-05-16,2019-05-22,"1895","0","3","3","1",7
1298,2019-05-24,2019-05-17,2019-05-23,"2072","17","17","13","4",10
1297,2019-05-23,2019-05-20,2019-05-23,"1664","5","6","5","1",8
1296,2019-05-23,2019-05-20,2019-05-23,"1779","17","6","5","1",7
1295,2019-05-23,2019-05-03,2019-05-16,"1283","0","9","6","2",7
1294,2019-05-23,2019-05-17,2019-05-21,"1609","0","13","47","3",7
1293,2019-05-23,2019-05-16,2019-05-20,"2875","17","5","4","3",11
1292,2019-05-22,2019-05-15,2019-05-22,"5053","17","16","14","3",7
1291,2019-05-21,2019-05-15,2019-05-20,"1000","5","5","4","1",8
1290,2019-05-21,2019-05-17,2019-05-20,"2074","0","5","4","3",7
1289,2019-05-20,2019-05-13,2019-05-17,"2503","0","2","63","1",7
1288,2019-05-18,2019-05-09,2019-05-15,"1975","0","3","3","1",7
1287,2019-05-17,2019-05-09,2019-05-16,"5056","17","16","60","3",7
1286,2019-05-17,2019-05-14,2019-05-16,"1313","17","6","5","1",7
1285,2019-05-16,2019-05-13,2019-05-15,"1007","5","1","11","1",8
1284,2019-05-16,2019-05-14,2019-05-15,"1001","17","1","11","1",9
1283,2019-05-16,2019-05-13,2019-05-15,"1021","5","6","5","1",8
1282,2019-05-16,2019-05-10,2019-05-13,"2044","17","5","4","3",11
1279,2019-05-14,2019-05-07,2019-05-14,"5043","17","16","14","3",7
1278,2019-05-13,2019-05-10,2019-05-13,"2044","0","5","4","3",7
1277,2019-05-13,2019-05-06,2019-05-10,"2502","0","2","63","1",7
1276,2019-05-11,2019-05-02,2019-05-08,"2393","0","3","3","1",7
1275,2019-05-10,2019-05-06,2019-05-08,"1040","1","5","4","3",8
1274,2019-05-10,2019-05-07,2019-05-09,"1357","0","6","5","1",7
1273,2019-05-10,2019-05-07,2019-05-09,"1357","17","6","5","1",7
1272,2019-05-09,2019-05-03,2019-05-06,"2089","17","5","4","3",11
1271,2019-05-09,2019-05-02,2019-05-08,"1006","0","4","7","1",7
1270,2019-05-08,2019-04-29,2019-05-06,"1000","12","1","40","1",7
1269,2019-05-08,2019-04-30,2019-05-04,"1000","3","1","16","1",7
1268,2019-05-07,2019-04-25,2019-05-02,"1000","5","1","37","1",7
1267,2019-05-07,2019-05-03,2019-05-06,"2089","0","5","4","3",7
1266,2019-05-06,2019-04-29,2019-05-03,"2002","0","2","63","1",7
1265,2019-05-04,2019-04-25,2019-04-30,"1903","0","3","3","1",7
1264,2019-05-03,2019-04-26,2019-04-29,"1642","0","13","47","3",7
1263,2019-05-02,2019-04-29,2019-04-30,"1505","17","1","10","1",7
1262,2019-05-02,2019-04-29,2019-04-30,"1505","0","1","10","1",7
1261,2019-04-29,2019-04-26,2019-04-29,"2005","0","5","4","3",7
1260,2019-04-29,2019-04-22,2019-04-29,"5013","17","16","14","3",7
1259,2019-04-29,2019-04-22,2019-04-29,"10076","0","16","14","3",7
1258,2019-04-29,2019-04-18,2019-04-24,"2009","0","2","63","1",7
1257,2019-04-27,2019-04-18,2019-04-24,"1433","0","3","3","1",7
1281,2019-04-27,2019-03-29,2019-04-26,"5016","2","16","60","3",8
1256,2019-04-26,2019-04-17,2019-04-24,"1000","13","5","4","4",8
1255,2019-04-26,2019-04-16,2019-04-25,"1005","3","2","15","1",7
1254,2019-04-26,2019-04-16,2019-04-24,"1001","7","1","35","1",7
1253,2019-04-25,2019-04-11,2019-04-22,"1001","16","5","80","4",7
1252,2019-04-23,2019-04-18,2019-04-21,"1005","0","5","4","3",7
1251,2019-04-22,2019-04-15,2019-04-18,"2004","0","2","63","1",7
1250,2019-04-20,2019-04-11,2019-04-17,"2709","0","3","3","1",7
1249,2019-04-18,2019-04-01,2019-04-12,"1305","0","9","6","2",7
1248,2019-04-18,2019-04-15,2019-04-16,"1051","0","1","1","1",7
1247,2019-04-16,2019-03-19,2019-04-16,"1320","16","16","14","3",7
1246,2019-04-16,2019-03-19,2019-04-16,"1380","4","16","14","3",7
1245,2019-04-16,2019-03-19,2019-04-16,"3852","13","16","14","3",7
1244,2019-04-15,2019-04-12,2019-04-15,"2013","0","5","4","3",7
1243,2019-04-15,2019-04-08,2019-04-12,"2501","0","2","63","1",7
1242,2019-04-13,2019-04-04,2019-04-10,"2559","0","3","3","1",7
1241,2019-04-12,2019-04-09,2019-04-11,"1282","0","6","5","1",7
1240,2019-04-12,2019-04-09,2019-04-11,"1282","17","6","5","1",7
1239,2019-04-10,2019-03-28,2019-04-01,"4000","17","5","4","3",11
1238,2019-04-09,2019-04-03,2019-04-08,"1030","3","5","69","3",7
1237,2019-04-09,2019-04-02,2019-04-06,"1000","4","1","70","1",7
1236,2019-04-08,2019-04-05,2019-04-08,"2040","0","5","4","3",7
1235,2019-04-06,2019-03-28,2019-04-03,"2355","0","3","3","1",7
1234,2019-04-06,2019-04-01,2019-04-05,"2501","0","2","63","1",7
1233,2019-04-05,2019-03-07,2019-03-18,"1028","13","5","84","4",7
1232,2019-04-04,2019-04-01,2019-04-03,"1503","17","1","10","1",7
1231,2019-04-04,2019-03-28,2019-04-03,"1003","0","4","7","1",7
1230,2019-04-04,2019-03-19,2019-03-28,"1003","3","2","15","1",7
1229,2019-04-04,2019-04-01,2019-04-03,"1503","0","1","10","1",7
1228,2019-04-02,2019-03-22,2019-04-01,"1000","5","5","4","1",8
1227,2019-04-01,2019-03-28,2019-04-01,"4000","0","5","4","3",7
1226,2019-03-30,2019-03-21,2019-03-27,"2361","0","3","3","1",7
1225,2019-03-30,2019-03-25,2019-03-29,"2504","0","2","63","1",7
1280,2019-03-30,2019-03-01,2019-03-29,"4515","2","16","60","3",8
1224,2019-03-28,2019-03-22,2019-03-26,"1633","0","13","47","3",7
1223,2019-03-28,2019-03-20,2019-03-26,"1002","1","1","25","1",7
1222,2019-03-28,2019-03-25,2019-03-27,"1325","17","6","5","1",7
1221,2019-03-28,2019-03-25,2019-03-27,"1325","0","6","5","1",7
1220,2019-03-27,2019-03-07,2019-03-21,"1198","0","9","6","2",7
1219,2019-03-26,2019-03-19,2019-03-23,"1005","16","1","30","1",7
1218,2019-03-26,2019-03-19,2019-03-25,"1008","16","5","4","4",7
1217,2019-03-26,2019-03-22,2019-03-25,"2012","0","5","4","3",7
1216,2019-03-23,2019-03-14,2019-03-20,"1518","0","3","3","1",7
1215,2019-03-23,2019-03-18,2019-03-22,"2501","0","2","63","1",7
1214,2019-03-22,2019-03-04,2019-03-13,"703","13","20","54","1",8
1213,2019-03-22,2019-03-19,2019-03-20,"1041","0","1","1","1",7
1212,2019-03-21,2019-03-14,2019-03-18,"1000","11","1","46","1",7
1211,2019-03-20,2019-01-06,2019-03-02,"1069","6","18","31","1",7
1210,2019-03-18,2019-03-15,2019-03-18,"2030","0","5","4","3",7
1209,2019-03-16,2019-03-07,2019-03-13,"1904","0","3","3","1",7
1208,2019-03-16,2019-03-11,2019-03-15,"2505","0","2","63","1",7
1207,2019-03-15,2019-03-12,2019-03-14,"1290","17","6","5","1",7
1206,2019-03-15,2019-03-12,2019-03-14,"1290","0","6","5","1",7
